instant,date,season,year,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
707,2012-12-07,4,2012,12,0,Fri,workday,2,7.0791509999999995,5.249228000000002,0.764167,0.1306,349,4659,5008
708,2012-12-08,4,2012,12,0,Sat,weekend,2,9.938348999999999,9.707528,0.91125,0.101379,1153,4429,5582
709,2012-12-09,4,2012,12,0,Sun,weekend,2,10.055848999999998,9.749635999999999,0.905417,0.157975,441,2787,3228
710,2012-12-10,4,2012,12,0,Mon,workday,2,12.484151,12.74795,0.925,0.190308,329,4841,5170
711,2012-12-11,4,2012,12,0,Tue,workday,2,8.606651,6.331958,0.596667,0.296037,282,5219,5501
712,2012-12-12,4,2012,12,0,Wed,workday,2,5.9825,3.624307999999999,0.538333,0.162937,310,5009,5319
713,2012-12-13,4,2012,12,0,Thu,workday,1,5.904151000000001,3.4164080000000006,0.485833,0.174129,425,5107,5532
714,2012-12-14,4,2012,12,0,Fri,workday,1,5.2383489999999995,3.416672000000002,0.642917,0.131229,429,5182,5611
715,2012-12-15,4,2012,12,0,Sat,weekend,1,7.235849,6.333278,0.650417,0.10635,767,4280,5047
716,2012-12-16,4,2012,12,0,Sun,weekend,2,9.037499999999998,8.415907999999998,0.83875,0.100742,538,3248,3786
717,2012-12-17,4,2012,12,0,Mon,workday,2,10.486650999999998,10.499000000000002,0.907083,0.0982583,212,4373,4585
718,2012-12-18,4,2012,12,0,Tue,workday,1,11.309151,11.040728000000001,0.66625,0.221404,433,5124,5557
719,2012-12-19,4,2012,12,0,Wed,workday,1,7.627500000000001,6.5826920000000015,0.625417,0.184092,333,4934,5267
720,2012-12-20,4,2012,12,0,Thu,workday,2,7.510000000000002,6.124321999999999,0.667917,0.132463,314,3814,4128
721,2012-12-21,1,2012,12,0,Fri,workday,2,7.353349,3.9166220000000003,0.556667,0.374383,221,3402,3623
722,2012-12-22,1,2012,12,0,Sat,weekend,1,4.494150999999999,-0.4165420000000015,0.44125,0.407346,205,1544,1749
723,2012-12-23,1,2012,12,0,Sun,weekend,1,3.554150999999999,1.1250859999999996,0.515417,0.133083,408,1379,1787
724,2012-12-24,1,2012,12,0,Mon,workday,2,2.871288,1.0874000000000024,0.791304,0.0772304,174,746,920
725,2012-12-25,1,2012,12,1,Tue,weekend,2,5.691288,3.43469,0.734783,0.168726,440,573,1013
726,2012-12-26,1,2012,12,0,Wed,workday,3,3.4366509999999995,-1.4580219999999997,0.823333,0.316546,9,432,441
727,2012-12-27,1,2012,12,0,Thu,workday,2,3.945848999999999,-1.0416279999999993,0.652917,0.350133,247,1867,2114
728,2012-12-28,1,2012,12,0,Fri,workday,2,3.9066509999999983,0.8330359999999999,0.59,0.155471,644,2451,3095
729,2012-12-29,1,2012,12,0,Sat,weekend,2,3.9066509999999983,-0.0015999999999998238,0.752917,0.124383,159,1182,1341
730,2012-12-30,1,2012,12,0,Sun,weekend,1,4.024151,-0.7078000000000007,0.483333,0.350754,364,1432,1796
731,2012-12-31,1,2012,12,0,Mon,workday,2,2.144150999999999,-1.2498579999999997,0.5775,0.154846,439,2290,2729
